age,age_group,sex,region,urban_rural,education,income_pc,income_level,has_child,marital_class
18,18-24,Nam,Trung,Nông thôn,≤THPT,2789.123826646965,mid,0,0
25,25-29,Nữ,Trung,Nông thôn,>ĐH,8614.024988104788,high,1,0
24,18-24,Nam,Bắc,Nông thôn,ĐH,3350.8213841087877,mid,0,0
24,18-24,Nam,Bắc,Nông thôn,≤THPT,1326.5016211694162,low,0,0
23,18-24,Nam,Bắc,Đô thị,ĐH,2860.0618632814167,mid,0,0
32,30-35,Nữ,Nam,Đô thị,≤THPT,3476.0142511257313,mid,0,0
29,25-29,Nam,Nam,Đô thị,ĐH,5871.016566697,high,0,0
24,18-24,Nam,Bắc,Nông thôn,ĐH,2465.890096505319,mid,0,0
22,18-24,Nữ,Nam,Đô thị,≤THPT,1847.601546476547,low,0,0
35,30-35,Nam,Bắc,Nông thôn,≤THPT,1261.8771559768174,low,0,0
34,30-35,Nam,Trung,Nông thôn,ĐH,2966.530715851064,mid,0,1
21,18-24,Nam,Nam,Đô thị,ĐH,3103.596218972987,mid,0,0
30,30-35,Nam,Bắc,Nông thôn,≤THPT,2501.522249668998,mid,1,1
32,30-35,Nam,Bắc,Đô thị,ĐH,2089.802259720608,low,0,1
23,18-24,Nữ,Nam,Nông thôn,≤THPT,6446.414006893383,high,0,0
21,18-24,Nữ,Bắc,Nông thôn,CĐ,1636.1539485002227,low,0,0
19,18-24,Nữ,Bắc,Đô thị,≤THPT,1619.136775170706,low,0,0
18,18-24,Nữ,Bắc,Nông thôn,ĐH,4583.2237028803265,high,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,1027.0696156059885,low,0,0
18,18-24,Nam,Trung,Đô thị,≤THPT,1528.3948551683604,low,0,0
24,18-24,Nam,Bắc,Nông thôn,CĐ,1857.1454413680776,low,0,1
19,18-24,Nam,Trung,Đô thị,≤THPT,2633.534535725266,mid,0,0
18,18-24,Nữ,Nam,Đô thị,≤THPT,972.6147313843429,low,0,0
33,30-35,Nam,Bắc,Nông thôn,≤THPT,1901.0207325980546,low,0,0
27,25-29,Nam,Bắc,Đô thị,≤THPT,4678.226660083149,high,0,0
20,18-24,Nữ,Bắc,Đô thị,≤THPT,3001.5929947886775,mid,0,1
32,30-35,Nữ,Bắc,Đô thị,≤THPT,2547.0000141665314,mid,0,0
28,25-29,Nam,Nam,Đô thị,ĐH,3179.868048958771,mid,0,0
28,25-29,Nam,Bắc,Đô thị,>ĐH,5052.860260962196,high,0,0
19,18-24,Nam,Bắc,Đô thị,≤THPT,2120.0536922931424,low,0,0
19,18-24,Nam,Nam,Đô thị,CĐ,1856.6262284946422,low,0,0
24,18-24,Nam,Bắc,Đô thị,≤THPT,1533.3013634749811,low,0,0
27,25-29,Nam,Bắc,Nông thôn,ĐH,3589.034194424975,mid,0,0
30,30-35,Nữ,Bắc,Nông thôn,≤THPT,2708.3928833698455,mid,0,0
24,18-24,Nữ,Trung,Nông thôn,ĐH,2919.6838177531763,mid,0,0
27,25-29,Nam,Bắc,Đô thị,≤THPT,4261.366578098703,high,0,1
28,25-29,Nam,Nam,Đô thị,≤THPT,2427.2366513369975,low,1,0
28,25-29,Nam,Bắc,Nông thôn,≤THPT,1575.775984292957,low,0,0
24,18-24,Nữ,Bắc,Nông thôn,ĐH,5136.588119758943,high,0,0
28,25-29,Nam,Nam,Đô thị,≤THPT,2967.854272732351,mid,0,0
19,18-24,Nữ,Trung,Nông thôn,ĐH,1800.271182992259,low,0,0
28,25-29,Nữ,Bắc,Nông thôn,CĐ,1337.0340173228474,low,0,0
22,18-24,Nam,Bắc,Nông thôn,ĐH,1493.850448721676,low,0,0
24,18-24,Nam,Trung,Nông thôn,CĐ,3512.729268362376,mid,0,0
21,18-24,Nữ,Nam,Nông thôn,>ĐH,2429.2567983927056,low,0,0
22,18-24,Nữ,Bắc,Nông thôn,CĐ,3229.6896739647395,mid,0,0
23,18-24,Nữ,Nam,Đô thị,CĐ,3488.800677677172,mid,0,0
31,30-35,Nữ,Bắc,Nông thôn,CĐ,3642.685264793344,mid,1,0
29,25-29,Nữ,Bắc,Đô thị,≤THPT,8818.965858705875,high,0,0
30,30-35,Nữ,Bắc,Đô thị,≤THPT,1689.6532344092777,low,0,0
19,18-24,Nam,Trung,Đô thị,≤THPT,5407.798669722623,high,0,0
24,18-24,Nam,Bắc,Nông thôn,≤THPT,1730.646379491477,low,0,0
35,30-35,Nam,Nam,Nông thôn,CĐ,3350.5463805865556,mid,0,0
32,30-35,Nữ,Bắc,Đô thị,ĐH,2958.807149027569,mid,0,1
18,18-24,Nam,Trung,Đô thị,CĐ,2730.7374348213098,mid,0,0
19,18-24,Nữ,Trung,Nông thôn,≤THPT,4067.1909034263826,high,0,0
21,18-24,Nữ,Trung,Nông thôn,ĐH,1398.3597862198735,low,0,0
31,30-35,Nam,Nam,Đô thị,CĐ,2913.659173508362,mid,0,0
22,18-24,Nam,Bắc,Nông thôn,CĐ,1328.3897580817675,low,1,0
27,25-29,Nam,Bắc,Nông thôn,≤THPT,1023.9443642195747,low,1,0
19,18-24,Nam,Nam,Đô thị,≤THPT,865.9580904731287,low,0,0
18,18-24,Nữ,Trung,Nông thôn,≤THPT,2494.809816260352,mid,0,0
32,30-35,Nam,Nam,Nông thôn,≤THPT,3127.0188939651625,mid,0,1
30,30-35,Nữ,Bắc,Đô thị,≤THPT,1376.6397749304222,low,0,1
27,25-29,Nữ,Bắc,Nông thôn,CĐ,7978.739881068438,high,0,0
28,25-29,Nam,Bắc,Nông thôn,ĐH,3617.4253515980317,mid,0,0
24,18-24,Nam,Bắc,Nông thôn,>ĐH,3374.378508915702,mid,0,0
21,18-24,Nữ,Nam,Nông thôn,ĐH,7150.38036831779,high,0,0
32,30-35,Nam,Nam,Nông thôn,ĐH,3235.627257482558,mid,0,0
35,30-35,Nam,Bắc,Nông thôn,≤THPT,1771.118297373767,low,1,0
23,18-24,Nam,Nam,Đô thị,≤THPT,1458.6080334371966,low,0,0
25,25-29,Nam,Nam,Nông thôn,≤THPT,3811.8213887969573,mid,0,1
19,18-24,Nam,Bắc,Nông thôn,CĐ,1185.1372765747344,low,0,0
18,18-24,Nữ,Nam,Nông thôn,ĐH,4393.1501959259085,high,0,0
26,25-29,Nam,Bắc,Đô thị,ĐH,4925.106527183164,high,0,0
24,18-24,Nam,Nam,Nông thôn,≤THPT,2791.034754545327,mid,0,0
23,18-24,Nữ,Bắc,Đô thị,ĐH,2489.496225683464,mid,0,0
29,25-29,Nữ,Trung,Đô thị,ĐH,5295.6704843850675,high,0,0
29,25-29,Nữ,Nam,Nông thôn,≤THPT,1067.952700159372,low,0,0
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,2464.5390756593492,mid,0,0
25,25-29,Nữ,Trung,Đô thị,≤THPT,3380.4652558638313,mid,0,0
25,25-29,Nữ,Bắc,Nông thôn,CĐ,2426.646149473372,low,0,0
20,18-24,Nữ,Bắc,Đô thị,≤THPT,2055.1588487536496,low,0,0
32,30-35,Nữ,Bắc,Nông thôn,CĐ,3358.8788278456486,mid,1,1
34,30-35,Nữ,Bắc,Đô thị,≤THPT,3065.701445626436,mid,0,0
25,25-29,Nữ,Nam,Nông thôn,≤THPT,943.2856761404122,low,0,0
30,30-35,Nam,Bắc,Đô thị,CĐ,1185.9328174172983,low,0,0
25,25-29,Nam,Bắc,Đô thị,≤THPT,3577.142146906252,mid,0,0
31,30-35,Nam,Bắc,Nông thôn,ĐH,3586.385400621969,mid,0,0
22,18-24,Nam,Nam,Đô thị,≤THPT,7251.93776773306,high,0,0
32,30-35,Nữ,Nam,Đô thị,ĐH,7511.384886887332,high,1,0
27,25-29,Nữ,Nam,Đô thị,ĐH,4229.158889868876,high,0,0
21,18-24,Nữ,Bắc,Đô thị,≤THPT,2164.126258899306,low,0,0
31,30-35,Nữ,Bắc,Đô thị,≤THPT,7372.061676836424,high,0,0
35,30-35,Nữ,Bắc,Đô thị,CĐ,4281.656599685037,high,0,0
24,18-24,Nam,Nam,Đô thị,≤THPT,3950.9188883644824,mid,0,0
27,25-29,Nữ,Trung,Nông thôn,CĐ,1969.1541471224707,low,0,0
28,25-29,Nam,Bắc,Đô thị,>ĐH,6485.318294763147,high,0,1
27,25-29,Nam,Bắc,Nông thôn,≤THPT,5108.180670050932,high,0,0
29,25-29,Nam,Trung,Nông thôn,≤THPT,2270.453582139481,low,0,1
33,30-35,Nữ,Bắc,Nông thôn,≤THPT,2594.9440744400945,mid,0,0
22,18-24,Nữ,Bắc,Đô thị,≤THPT,1307.4855680794972,low,0,0
31,30-35,Nam,Bắc,Đô thị,≤THPT,7000.254375534646,high,0,0
28,25-29,Nam,Trung,Nông thôn,>ĐH,1588.3875949141852,low,0,0
35,30-35,Nam,Trung,Đô thị,≤THPT,3715.6432616766583,mid,0,0
24,18-24,Nữ,Bắc,Nông thôn,CĐ,2914.452820803256,mid,0,0
29,25-29,Nữ,Nam,Nông thôn,CĐ,2860.7113519419377,mid,0,0
32,30-35,Nữ,Nam,Nông thôn,≤THPT,5851.338835169245,high,0,0
32,30-35,Nữ,Trung,Nông thôn,ĐH,5606.271201345242,high,0,0
32,30-35,Nữ,Trung,Đô thị,ĐH,4247.04409609925,high,0,0
28,25-29,Nam,Bắc,Nông thôn,≤THPT,3218.477844920001,mid,0,0
22,18-24,Nam,Nam,Đô thị,>ĐH,14938.057885155182,high,0,0
24,18-24,Nam,Nam,Nông thôn,≤THPT,2627.7994535868806,mid,1,0
22,18-24,Nữ,Bắc,Nông thôn,ĐH,5247.572181297153,high,0,0
29,25-29,Nam,Bắc,Nông thôn,≤THPT,1689.693735544848,low,0,0
34,30-35,Nữ,Trung,Nông thôn,>ĐH,9502.395379719675,high,0,0
28,25-29,Nam,Nam,Đô thị,≤THPT,4147.692653826758,high,0,0
28,25-29,Nam,Bắc,Đô thị,≤THPT,2064.661048715605,low,0,1
33,30-35,Nam,Bắc,Nông thôn,≤THPT,1491.5066771879863,low,1,0
18,18-24,Nữ,Trung,Nông thôn,≤THPT,3298.327755302711,mid,0,0
33,30-35,Nữ,Bắc,Nông thôn,≤THPT,2232.112233351263,low,0,0
22,18-24,Nữ,Trung,Nông thôn,≤THPT,8937.31076609305,high,0,0
24,18-24,Nam,Trung,Nông thôn,≤THPT,1763.671545551009,low,1,1
25,25-29,Nam,Bắc,Đô thị,CĐ,2848.3725821527173,mid,0,1
28,25-29,Nam,Bắc,Đô thị,CĐ,1795.1287052669754,low,0,0
26,25-29,Nữ,Bắc,Đô thị,≤THPT,1400.5875977588655,low,0,0
18,18-24,Nam,Nam,Nông thôn,≤THPT,897.7459149259936,low,0,0
31,30-35,Nam,Nam,Nông thôn,ĐH,4166.932484359909,high,0,0
29,25-29,Nữ,Bắc,Đô thị,≤THPT,2199.3015599789214,low,0,1
32,30-35,Nữ,Trung,Nông thôn,ĐH,5158.228163297444,high,0,0
27,25-29,Nữ,Bắc,Đô thị,ĐH,10853.028723313484,high,0,0
21,18-24,Nam,Bắc,Nông thôn,>ĐH,2183.142005922317,low,0,0
33,30-35,Nam,Trung,Nông thôn,ĐH,1308.8600324865156,low,0,0
27,25-29,Nữ,Nam,Đô thị,≤THPT,4466.356649613797,high,0,1
31,30-35,Nam,Nam,Nông thôn,ĐH,4379.223181172114,high,0,1
34,30-35,Nữ,Trung,Đô thị,≤THPT,1877.235901438831,low,1,0
23,18-24,Nam,Bắc,Nông thôn,ĐH,3793.4345648209833,mid,0,0
27,25-29,Nữ,Bắc,Nông thôn,≤THPT,1737.5089920965981,low,0,0
19,18-24,Nữ,Trung,Nông thôn,≤THPT,2150.078731233468,low,0,0
25,25-29,Nam,Nam,Nông thôn,ĐH,3549.842159744687,mid,0,0
31,30-35,Nam,Bắc,Nông thôn,≤THPT,7203.702147094944,high,0,1
23,18-24,Nam,Nam,Đô thị,ĐH,2640.95291938377,mid,0,0
33,30-35,Nữ,Nam,Đô thị,CĐ,2766.708182912424,mid,0,0
33,30-35,Nữ,Trung,Nông thôn,CĐ,2358.318099107111,low,1,0
19,18-24,Nữ,Trung,Nông thôn,≤THPT,1644.9777454528307,low,0,0
31,30-35,Nữ,Nam,Nông thôn,CĐ,1655.3207488429362,low,0,0
26,25-29,Nữ,Bắc,Nông thôn,CĐ,3123.3513701808065,mid,0,0
35,30-35,Nữ,Nam,Đô thị,≤THPT,1900.6961981518893,low,0,0
23,18-24,Nam,Bắc,Đô thị,≤THPT,2934.5444345086166,mid,0,0
34,30-35,Nam,Bắc,Nông thôn,≤THPT,6259.278052666335,high,0,1
33,30-35,Nữ,Nam,Đô thị,≤THPT,1777.4974170563169,low,0,0
21,18-24,Nam,Trung,Nông thôn,≤THPT,2083.2634900184707,low,0,0
34,30-35,Nữ,Trung,Đô thị,>ĐH,8233.061264402491,high,0,0
18,18-24,Nam,Bắc,Nông thôn,ĐH,4970.957278926801,high,0,0
28,25-29,Nữ,Bắc,Nông thôn,CĐ,1761.8822046608518,low,1,0
25,25-29,Nam,Bắc,Nông thôn,ĐH,5387.330505447698,high,0,0
27,25-29,Nam,Bắc,Đô thị,CĐ,3761.332075794745,mid,0,0
33,30-35,Nữ,Trung,Nông thôn,CĐ,3285.1090846163634,mid,0,0
30,30-35,Nữ,Nam,Nông thôn,CĐ,5768.365030094143,high,0,1
24,18-24,Nữ,Bắc,Đô thị,≤THPT,2182.8379468624607,low,0,1
24,18-24,Nữ,Trung,Đô thị,≤THPT,4356.1569222506705,high,0,0
33,30-35,Nam,Bắc,Nông thôn,CĐ,2969.112687887956,mid,0,0
21,18-24,Nam,Nam,Đô thị,≤THPT,4910.009735655984,high,0,0
35,30-35,Nam,Bắc,Đô thị,≤THPT,1838.6112827587476,low,0,0
35,30-35,Nam,Bắc,Đô thị,CĐ,1521.136158262904,low,0,0
25,25-29,Nữ,Bắc,Đô thị,CĐ,1518.269003349056,low,0,0
31,30-35,Nữ,Nam,Đô thị,≤THPT,3327.337182931008,mid,1,0
30,30-35,Nam,Trung,Đô thị,ĐH,3537.662197134165,mid,0,0
24,18-24,Nữ,Nam,Nông thôn,≤THPT,3569.1596570684897,mid,0,0
22,18-24,Nữ,Bắc,Nông thôn,CĐ,3076.130348500346,mid,0,0
29,25-29,Nữ,Trung,Nông thôn,≤THPT,2646.371627271951,mid,0,0
33,30-35,Nam,Trung,Nông thôn,ĐH,3718.5488093502736,mid,0,0
23,18-24,Nữ,Bắc,Đô thị,CĐ,1568.684246112345,low,0,0
32,30-35,Nam,Trung,Nông thôn,≤THPT,2377.8850290209325,low,0,0
34,30-35,Nữ,Trung,Đô thị,≤THPT,2741.5628672865996,mid,1,0
32,30-35,Nam,Bắc,Đô thị,ĐH,1999.1494617275744,low,0,0
34,30-35,Nam,Trung,Đô thị,>ĐH,4196.078565753841,high,0,1
18,18-24,Nam,Bắc,Nông thôn,ĐH,4235.390017875843,high,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,2969.7876382266318,mid,0,0
35,30-35,Nam,Nam,Đô thị,≤THPT,2114.9160478138006,low,0,0
31,30-35,Nam,Nam,Đô thị,≤THPT,6400.221162017688,high,0,0
34,30-35,Nam,Bắc,Nông thôn,≤THPT,7072.832976511473,high,0,0
29,25-29,Nữ,Nam,Nông thôn,≤THPT,2855.5173133373924,mid,0,0
21,18-24,Nữ,Trung,Đô thị,≤THPT,1481.4643844253765,low,0,0
32,30-35,Nữ,Nam,Nông thôn,ĐH,2510.0488049489095,mid,0,0
20,18-24,Nữ,Nam,Nông thôn,ĐH,6519.36008750278,high,0,0
18,18-24,Nữ,Nam,Nông thôn,≤THPT,5742.38570238726,high,0,0
30,30-35,Nữ,Nam,Nông thôn,≤THPT,1295.5588051120303,low,0,0
29,25-29,Nữ,Nam,Nông thôn,≤THPT,3109.100285977609,mid,0,1
22,18-24,Nam,Trung,Nông thôn,≤THPT,2552.0139638405853,mid,0,0
29,25-29,Nam,Trung,Đô thị,≤THPT,3058.236952089198,mid,0,0
22,18-24,Nam,Nam,Đô thị,≤THPT,3266.2786513602114,mid,0,0
25,25-29,Nữ,Bắc,Nông thôn,CĐ,2405.1611947611605,low,1,0
22,18-24,Nam,Trung,Nông thôn,≤THPT,4210.0438240835,high,0,0
18,18-24,Nam,Nam,Nông thôn,≤THPT,1901.4496065592173,low,0,0
32,30-35,Nam,Trung,Đô thị,≤THPT,882.2521698547768,low,0,0
32,30-35,Nam,Bắc,Nông thôn,ĐH,3255.8450024265862,mid,0,0
29,25-29,Nam,Bắc,Nông thôn,ĐH,3768.8830612887887,mid,0,0
21,18-24,Nam,Trung,Nông thôn,≤THPT,1492.881727433355,low,0,0
22,18-24,Nữ,Bắc,Nông thôn,≤THPT,930.2092941984507,low,0,0
19,18-24,Nữ,Trung,Đô thị,CĐ,3098.368096647543,mid,0,1
20,18-24,Nam,Nam,Nông thôn,≤THPT,1752.7966940984413,low,0,0
22,18-24,Nam,Nam,Nông thôn,≤THPT,3716.615677102357,mid,0,0
26,25-29,Nam,Nam,Nông thôn,≤THPT,2328.6152241655336,low,1,0
23,18-24,Nữ,Bắc,Đô thị,ĐH,3744.2760653724695,mid,0,0
33,30-35,Nam,Bắc,Đô thị,≤THPT,2677.0495835588845,mid,0,0
21,18-24,Nữ,Nam,Đô thị,ĐH,4931.108155734765,high,0,0
22,18-24,Nam,Bắc,Nông thôn,≤THPT,1857.2363650806483,low,0,0
30,30-35,Nữ,Bắc,Nông thôn,CĐ,825.2836653115613,low,1,0
33,30-35,Nam,Nam,Đô thị,≤THPT,1477.547310418804,low,0,0
21,18-24,Nữ,Trung,Đô thị,≤THPT,1914.0520552884727,low,0,0
31,30-35,Nữ,Trung,Đô thị,≤THPT,9737.967319519386,high,0,0
32,30-35,Nữ,Bắc,Đô thị,ĐH,2529.8234217191443,mid,0,0
22,18-24,Nam,Bắc,Nông thôn,≤THPT,1725.8052186692182,low,0,0
29,25-29,Nữ,Nam,Đô thị,CĐ,3687.4907641935097,mid,1,0
21,18-24,Nam,Nam,Nông thôn,ĐH,3685.511289893283,mid,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,2792.590828108007,mid,0,1
22,18-24,Nữ,Nam,Nông thôn,≤THPT,2672.6103823035514,mid,0,0
18,18-24,Nam,Bắc,Đô thị,>ĐH,3588.425396619308,mid,0,0
27,25-29,Nam,Trung,Đô thị,ĐH,1788.4087510139386,low,0,0
21,18-24,Nam,Bắc,Đô thị,≤THPT,3588.374014066732,mid,0,0
25,25-29,Nam,Bắc,Đô thị,≤THPT,3483.0420782616843,mid,0,0
30,30-35,Nam,Nam,Đô thị,ĐH,4849.387657736417,high,0,0
29,25-29,Nữ,Bắc,Nông thôn,≤THPT,3152.7629627251335,mid,0,0
33,30-35,Nam,Nam,Nông thôn,≤THPT,3264.968247388919,mid,0,1
28,25-29,Nam,Nam,Đô thị,≤THPT,3182.3252974319703,mid,0,0
33,30-35,Nam,Trung,Đô thị,≤THPT,1304.928037649529,low,0,1
23,18-24,Nữ,Nam,Nông thôn,≤THPT,2478.7746710036167,mid,0,0
35,30-35,Nam,Bắc,Nông thôn,ĐH,4905.3191362777825,high,0,0
34,30-35,Nam,Bắc,Nông thôn,≤THPT,1613.8321050034078,low,1,0
29,25-29,Nữ,Bắc,Đô thị,CĐ,2938.505456860218,mid,0,0
34,30-35,Nam,Trung,Đô thị,≤THPT,2524.5384982671426,mid,0,0
21,18-24,Nữ,Nam,Nông thôn,CĐ,3277.41219476735,mid,0,0
29,25-29,Nữ,Nam,Nông thôn,≤THPT,1659.7274963579869,low,0,0
26,25-29,Nam,Bắc,Nông thôn,CĐ,1035.4598550888668,low,1,0
18,18-24,Nam,Bắc,Đô thị,CĐ,2083.3685867474787,low,0,0
20,18-24,Nam,Bắc,Đô thị,CĐ,1237.9396876568587,low,0,0
20,18-24,Nữ,Bắc,Nông thôn,ĐH,3151.668443075271,mid,0,0
30,30-35,Nữ,Bắc,Nông thôn,≤THPT,3956.2374540883975,mid,0,1
19,18-24,Nam,Bắc,Đô thị,≤THPT,1740.7990587264294,low,0,0
25,25-29,Nữ,Nam,Đô thị,ĐH,2815.816921210628,mid,0,0
28,25-29,Nữ,Bắc,Nông thôn,≤THPT,4241.063293000573,high,0,0
24,18-24,Nữ,Nam,Đô thị,≤THPT,4115.877917297265,high,0,0
21,18-24,Nữ,Nam,Đô thị,>ĐH,3009.746133464291,mid,0,0
27,25-29,Nữ,Bắc,Đô thị,≤THPT,6094.198052265027,high,0,1
22,18-24,Nữ,Bắc,Đô thị,CĐ,5893.599490453722,high,0,0
22,18-24,Nam,Nam,Đô thị,≤THPT,6551.760179897831,high,0,0
26,25-29,Nữ,Bắc,Nông thôn,≤THPT,8000.89225685297,high,0,0
24,18-24,Nữ,Bắc,Đô thị,ĐH,3093.37849337127,mid,0,0
21,18-24,Nam,Nam,Nông thôn,≤THPT,2536.3065814271054,mid,0,1
27,25-29,Nữ,Bắc,Đô thị,CĐ,6366.154806732682,high,0,0
26,25-29,Nữ,Bắc,Đô thị,≤THPT,2394.20107156817,low,0,0
32,30-35,Nữ,Nam,Đô thị,≤THPT,1916.0573714566804,low,0,1
25,25-29,Nam,Bắc,Đô thị,≤THPT,2184.1778544094564,low,0,1
31,30-35,Nam,Bắc,Nông thôn,ĐH,4079.124065925161,high,1,0
18,18-24,Nam,Nam,Nông thôn,≤THPT,2973.1093165253924,mid,0,0
20,18-24,Nam,Bắc,Đô thị,≤THPT,9147.048495561907,high,0,0
27,25-29,Nam,Bắc,Đô thị,ĐH,3209.433086537548,mid,0,0
32,30-35,Nữ,Trung,Nông thôn,>ĐH,5669.565210288765,high,0,0
20,18-24,Nam,Nam,Đô thị,CĐ,5240.895066650516,high,0,0
34,30-35,Nam,Nam,Nông thôn,CĐ,1646.5180006662383,low,0,1
35,30-35,Nữ,Nam,Nông thôn,ĐH,1579.9368676578117,low,0,0
34,30-35,Nữ,Bắc,Nông thôn,ĐH,1545.3647226393894,low,0,0
25,25-29,Nữ,Bắc,Đô thị,≤THPT,2882.5983236968436,mid,0,0
19,18-24,Nam,Trung,Nông thôn,≤THPT,1012.491004245902,low,0,0
29,25-29,Nam,Nam,Đô thị,ĐH,2106.6059309256834,low,0,0
25,25-29,Nam,Nam,Đô thị,≤THPT,3162.9814209177644,mid,0,0
31,30-35,Nữ,Trung,Đô thị,ĐH,7995.710212527306,high,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,3057.0511997221743,mid,0,0
30,30-35,Nam,Trung,Đô thị,≤THPT,7654.937425972826,high,1,1
19,18-24,Nam,Nam,Đô thị,≤THPT,2157.4302470377875,low,0,0
31,30-35,Nữ,Nam,Đô thị,CĐ,3599.1228202153516,mid,0,0
23,18-24,Nam,Nam,Đô thị,CĐ,1720.256092667174,low,0,1
30,30-35,Nam,Bắc,Đô thị,ĐH,3221.875223952911,mid,0,0
29,25-29,Nam,Bắc,Đô thị,≤THPT,1688.8434051136815,low,1,1
23,18-24,Nữ,Trung,Nông thôn,≤THPT,1620.410753189072,low,0,0
34,30-35,Nữ,Bắc,Nông thôn,≤THPT,1836.3343223336299,low,0,0
21,18-24,Nam,Bắc,Nông thôn,ĐH,1998.1936176330548,low,0,0
23,18-24,Nam,Bắc,Đô thị,≤THPT,2712.656230419342,mid,0,0
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,5442.3476440106315,high,0,0
31,30-35,Nam,Bắc,Nông thôn,CĐ,999.1749889334253,low,0,1
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,1771.9083299841102,low,0,0
28,25-29,Nữ,Nam,Đô thị,ĐH,10977.276660871179,high,0,0
25,25-29,Nam,Nam,Đô thị,ĐH,1550.712898674162,low,0,0
30,30-35,Nữ,Bắc,Nông thôn,CĐ,3286.696755127731,mid,0,1
22,18-24,Nam,Bắc,Nông thôn,CĐ,2240.297842062307,low,0,0
30,30-35,Nam,Bắc,Nông thôn,≤THPT,2053.4974493263503,low,0,0
20,18-24,Nam,Bắc,Đô thị,ĐH,2344.8041385586885,low,0,0
24,18-24,Nữ,Bắc,Nông thôn,ĐH,2635.828581131907,mid,0,0
30,30-35,Nữ,Bắc,Đô thị,CĐ,7057.022640467648,high,0,0
29,25-29,Nam,Bắc,Nông thôn,ĐH,8063.361960564579,high,0,0
33,30-35,Nữ,Trung,Nông thôn,CĐ,2863.3349447132027,mid,1,1
32,30-35,Nam,Bắc,Đô thị,>ĐH,15039.138351377884,high,0,0
27,25-29,Nam,Nam,Đô thị,≤THPT,2701.678052578284,mid,0,0
25,25-29,Nữ,Bắc,Nông thôn,≤THPT,3309.0551175695655,mid,0,0
34,30-35,Nữ,Bắc,Đô thị,CĐ,5178.30891252719,high,0,0
24,18-24,Nam,Bắc,Nông thôn,≤THPT,3565.71476862872,mid,0,0
20,18-24,Nam,Nam,Nông thôn,≤THPT,1805.7043895910726,low,0,0
20,18-24,Nữ,Bắc,Nông thôn,ĐH,3344.2956530116253,mid,0,0
31,30-35,Nữ,Nam,Nông thôn,CĐ,1597.8583872870076,low,0,0
34,30-35,Nam,Bắc,Đô thị,ĐH,3588.639009390447,mid,0,0
31,30-35,Nam,Trung,Đô thị,>ĐH,6404.948295687329,high,0,0
25,25-29,Nam,Trung,Nông thôn,ĐH,2084.3608774328586,low,0,1
33,30-35,Nam,Nam,Đô thị,≤THPT,1596.4583370168516,low,1,0
26,25-29,Nam,Nam,Nông thôn,≤THPT,4478.796582048113,high,0,1
21,18-24,Nữ,Trung,Nông thôn,≤THPT,2237.176531203617,low,0,0
21,18-24,Nam,Bắc,Nông thôn,≤THPT,1921.937858445868,low,0,0
19,18-24,Nam,Nam,Đô thị,≤THPT,972.2517457604538,low,0,0
32,30-35,Nữ,Bắc,Đô thị,≤THPT,3767.155225992275,mid,0,0
34,30-35,Nam,Bắc,Nông thôn,ĐH,4532.668981150722,high,0,1
28,25-29,Nam,Bắc,Nông thôn,ĐH,1810.6373954538458,low,0,0
31,30-35,Nữ,Bắc,Nông thôn,≤THPT,1851.4381253301704,low,1,1
21,18-24,Nam,Bắc,Đô thị,ĐH,2999.1088592134365,mid,0,0
20,18-24,Nữ,Nam,Đô thị,≤THPT,1322.382439623312,low,0,0
19,18-24,Nam,Bắc,Đô thị,≤THPT,1093.3070701413744,low,0,0
27,25-29,Nữ,Nam,Đô thị,≤THPT,2578.243583659094,mid,0,0
26,25-29,Nam,Nam,Đô thị,≤THPT,5878.850114548478,high,0,0
30,30-35,Nam,Nam,Đô thị,≤THPT,7832.699154077903,high,0,1
24,18-24,Nữ,Bắc,Nông thôn,CĐ,2716.42387796728,mid,0,0
28,25-29,Nữ,Bắc,Nông thôn,ĐH,7661.362709108795,high,0,0
31,30-35,Nữ,Bắc,Đô thị,ĐH,3534.1418140284536,mid,0,1
28,25-29,Nam,Bắc,Nông thôn,ĐH,7318.001044970299,high,0,0
33,30-35,Nữ,Nam,Đô thị,CĐ,5919.859926149146,high,0,1
23,18-24,Nam,Bắc,Đô thị,≤THPT,1308.384333632585,low,0,0
26,25-29,Nữ,Trung,Nông thôn,>ĐH,5925.224136629837,high,0,0
29,25-29,Nữ,Bắc,Nông thôn,≤THPT,4101.910745878789,high,0,0
32,30-35,Nữ,Nam,Nông thôn,≤THPT,2085.7143249682895,low,0,1
20,18-24,Nam,Bắc,Nông thôn,≤THPT,2421.9873426452464,low,0,0
26,25-29,Nữ,Nam,Nông thôn,≤THPT,3410.441890955077,mid,0,0
32,30-35,Nam,Bắc,Đô thị,≤THPT,3886.6849417531257,mid,0,1
20,18-24,Nữ,Nam,Nông thôn,ĐH,8424.586889082235,high,0,0
31,30-35,Nữ,Bắc,Nông thôn,>ĐH,3447.2161797452686,mid,0,0
31,30-35,Nam,Bắc,Đô thị,ĐH,8431.50155250176,high,0,1
